,index,studyName,eventNum,cast,bottle,datetime,stationID,gridLine,gridStation,lat,lon,percentIrradiance,depth,PO4,SiO4,NO2,NO3,NH4,Nitrite,notes,year,month,second
2332,10013,LMG03-01,593.0,72.0,12.0,2003-01-26 19:35:00,notFound,200.076,-40.049,-68.03017,-69.28267,0.5,45.0,1.4,74.58,-999.0,-999.0,0.997,22.9,,2003,1,0
2333,10014,LMG03-01,593.0,72.0,14.0,2003-01-26 19:35:00,notFound,200.076,-40.049,-68.03017,-69.28267,1.0,37.2,1.36,73.9,-999.0,-999.0,0.965,22.54,,2003,1,0
2334,10015,LMG03-01,593.0,72.0,16.0,2003-01-26 19:35:00,notFound,200.076,-40.049,-68.03017,-69.28267,5.0,20.2,1.29,74.18,-999.0,-999.0,0.54,21.69,,2003,1,0
2335,10016,LMG03-01,593.0,72.0,18.0,2003-01-26 19:35:00,notFound,200.076,-40.049,-68.03017,-69.28267,10.0,13.8,1.26,75.19,-999.0,-999.0,0.332,21.52,,2003,1,0
2336,10017,LMG03-01,593.0,72.0,20.0,2003-01-26 19:35:00,notFound,200.076,-40.049,-68.03017,-69.28267,25.0,7.7,1.25,75.55,-999.0,-999.0,0.262,21.45,,2003,1,0
2337,10018,LMG03-01,593.0,72.0,22.0,2003-01-26 19:35:00,notFound,200.076,-40.049,-68.03017,-69.28267,50.0,3.2,1.25,75.8,-999.0,-999.0,0.27399999999999997,21.64,,2003,1,0
2338,10019,LMG03-01,593.0,72.0,24.0,2003-01-26 19:35:00,notFound,200.076,-40.049,-68.03017,-69.28267,100.0,1.1,1.24,75.68,-999.0,-999.0,0.32799999999999996,21.46,,2003,1,0
2339,10020,LMG03-01,607.0,74.0,2.0,2003-01-27 14:38:00,200.000,199.888,-0.010,-67.77199,-69.94445,-999.0,682.9,2.14,113.74,0.012,31.22,0.098,31.23,,2003,1,0
2340,10021,LMG03-01,607.0,74.0,4.0,2003-01-27 14:38:00,200.000,199.888,-0.010,-67.77199,-69.94445,-999.0,494.1,2.14,109.74,0.002,31.38,0.07200000000000001,31.38,,2003,1,0
2341,10022,LMG03-01,607.0,74.0,6.0,2003-01-27 14:38:00,200.000,199.888,-0.010,-67.77199,-69.94445,-999.0,296.0,2.17,100.74,0.002,31.92,0.0,31.92,,2003,1,0
2342,10023,LMG03-01,607.0,74.0,8.0,2003-01-27 14:38:00,200.000,199.888,-0.010,-67.77199,-69.94445,-999.0,199.3,2.19,94.25,0.0,32.43,0.12300000000000001,32.43,,2003,1,0
2343,10024,LMG03-01,607.0,74.0,10.0,2003-01-27 14:38:00,200.000,199.888,-0.010,-67.77199,-69.94445,-999.0,99.0,1.69,67.54,0.105,23.86,1.061,23.96,,2003,1,0
2344,10025,LMG03-01,607.0,74.0,12.0,2003-01-27 14:38:00,200.000,199.888,-0.010,-67.77199,-69.94445,0.5,57.0,1.52,69.5,0.131,21.64,1.433,21.77,,2003,1,0
2345,10026,LMG03-01,607.0,74.0,14.0,2003-01-27 14:38:00,200.000,199.888,-0.010,-67.77199,-69.94445,1.0,49.1,1.53,69.16,0.121,21.79,1.1059999999999999,21.91,,2003,1,0
2346,10027,LMG03-01,607.0,74.0,16.0,2003-01-27 14:38:00,200.000,199.888,-0.010,-67.77199,-69.94445,5.0,28.1,1.5,69.16,0.135,21.9,1.329,22.03,,2003,1,0
2347,10028,LMG03-01,607.0,74.0,18.0,2003-01-27 14:38:00,200.000,199.888,-0.010,-67.77199,-69.94445,10.0,20.3,1.49,68.98,0.132,21.7,1.3730000000000002,21.84,,2003,1,0
2348,10029,LMG03-01,607.0,74.0,20.0,2003-01-27 14:38:00,200.000,199.888,-0.010,-67.77199,-69.94445,25.0,10.4,1.49,69.03,0.128,21.77,1.465,21.9,,2003,1,0
2349,10030,LMG03-01,607.0,74.0,22.0,2003-01-27 14:38:00,200.000,199.888,-0.010,-67.77199,-69.94445,50.0,6.3,1.48,68.95,0.134,21.88,1.321,22.01,,2003,1,0
2350,10031,LMG03-01,607.0,74.0,24.0,2003-01-27 14:38:00,200.000,199.888,-0.010,-67.77199,-69.94445,100.0,2.1,1.47,68.96,0.129,21.96,1.567,22.09,,2003,1,0
2351,10032,LMG03-01,613.0,75.0,2.0,2003-01-27 19:12:00,200.200,199.829,19.945,-67.64183,-70.26883000000001,-999.0,533.0,2.14,112.04,0.005,31.5,0.0,31.5,,2003,1,0
2352,10033,LMG03-01,613.0,75.0,4.0,2003-01-27 19:12:00,200.200,199.829,19.945,-67.64183,-70.26883000000001,-999.0,396.2,2.15,106.93,0.0,31.69,0.121,31.69,,2003,1,0
2353,10034,LMG03-01,613.0,75.0,6.0,2003-01-27 19:12:00,200.200,199.829,19.945,-67.64183,-70.26883000000001,-999.0,297.6,2.16,103.8,0.0,31.76,0.21600000000000003,31.76,,2003,1,0
2354,10035,LMG03-01,613.0,75.0,8.0,2003-01-27 19:12:00,200.200,199.829,19.945,-67.64183,-70.26883000000001,-999.0,197.3,2.19,97.06,0.001,32.56,0.079,32.56,,2003,1,0
2355,10036,LMG03-01,613.0,75.0,10.0,2003-01-27 19:12:00,200.200,199.829,19.945,-67.64183,-70.26883000000001,-999.0,99.6,1.93,77.75,0.134,28.06,0.414,28.19,,2003,1,0
2356,10037,LMG03-01,613.0,75.0,12.0,2003-01-27 19:12:00,200.200,199.829,19.945,-67.64183,-70.26883000000001,0.5,55.5,1.52,70.55,0.126,21.76,1.454,21.89,,2003,1,0
2357,10038,LMG03-01,613.0,75.0,14.0,2003-01-27 19:12:00,200.200,199.829,19.945,-67.64183,-70.26883000000001,1.0,45.1,1.52,70.84,0.115,21.48,1.037,21.59,,2003,1,0
2358,10039,LMG03-01,613.0,75.0,16.0,2003-01-27 19:12:00,200.200,199.829,19.945,-67.64183,-70.26883000000001,5.0,28.1,1.5,70.86,0.121,21.73,1.64,21.85,,2003,1,0
2359,10040,LMG03-01,613.0,75.0,18.0,2003-01-27 19:12:00,200.200,199.829,19.945,-67.64183,-70.26883000000001,10.0,21.1,1.49,70.91,0.121,21.52,1.062,21.64,,2003,1,0
2360,10041,LMG03-01,613.0,75.0,20.0,2003-01-27 19:12:00,200.200,199.829,19.945,-67.64183,-70.26883000000001,25.0,12.4,1.49,70.72,0.127,21.46,1.4369999999999998,21.59,,2003,1,0
2361,10042,LMG03-01,613.0,75.0,22.0,2003-01-27 19:12:00,200.200,199.829,19.945,-67.64183,-70.26883000000001,50.0,5.7,1.49,70.7,0.12300000000000001,21.37,1.305,21.49,,2003,1,0
2362,10043,LMG03-01,613.0,75.0,24.0,2003-01-27 19:12:00,200.200,199.829,19.945,-67.64183,-70.26883000000001,100.0,1.5,1.49,70.8,0.12,21.65,1.0859999999999999,21.77,,2003,1,0
2363,10044,LMG03-01,621.0,76.0,2.0,2003-01-28 12:14:00,notFound,216.636,-67.387,-68.10083,-68.54017,-999.0,252.1,2.2,110.72,0.01,33.92,0.015,33.93,,2003,1,0
2364,10045,LMG03-01,621.0,76.0,4.0,2003-01-28 12:14:00,notFound,216.636,-67.387,-68.10083,-68.54017,-999.0,148.4,2.18,101.57,0.073,33.51,0.012,33.59,,2003,1,0
2365,10046,LMG03-01,621.0,76.0,6.0,2003-01-28 12:14:00,notFound,216.636,-67.387,-68.10083,-68.54017,-999.0,98.9,2.04,92.15,0.11,31.68,0.449,31.79,,2003,1,0
2366,10047,LMG03-01,621.0,76.0,8.0,2003-01-28 12:14:00,notFound,216.636,-67.387,-68.10083,-68.54017,-999.0,74.2,2.02,91.91,0.098,30.97,0.7929999999999999,31.07,,2003,1,0
2367,10048,LMG03-01,621.0,76.0,10.0,2003-01-28 12:14:00,notFound,216.636,-67.387,-68.10083,-68.54017,-999.0,50.1,1.79,80.95,0.12,27.53,1.359,27.65,,2003,1,0
2368,10049,LMG03-01,621.0,76.0,12.0,2003-01-28 12:14:00,notFound,216.636,-67.387,-68.10083,-68.54017,0.5,23.5,1.07,72.8,0.127,18.06,1.207,18.19,,2003,1,0
2369,10050,LMG03-01,621.0,76.0,14.0,2003-01-28 12:14:00,notFound,216.636,-67.387,-68.10083,-68.54017,1.0,19.8,0.92,72.08,0.11900000000000001,16.8,0.868,16.92,,2003,1,0
2370,10051,LMG03-01,621.0,76.0,16.0,2003-01-28 12:14:00,notFound,216.636,-67.387,-68.10083,-68.54017,5.0,11.8,0.78,71.22,0.128,15.18,0.6990000000000001,15.31,,2003,1,0
2371,10052,LMG03-01,621.0,76.0,18.0,2003-01-28 12:14:00,notFound,216.636,-67.387,-68.10083,-68.54017,10.0,8.9,0.75,71.03,0.122,14.72,0.6609999999999999,14.84,,2003,1,0
2372,10053,LMG03-01,621.0,76.0,20.0,2003-01-28 12:14:00,notFound,216.636,-67.387,-68.10083,-68.54017,25.0,5.2,0.82,70.75,0.11199999999999999,14.34,0.584,14.46,,2003,1,0
2373,10054,LMG03-01,621.0,76.0,22.0,2003-01-28 12:14:00,notFound,216.636,-67.387,-68.10083,-68.54017,50.0,3.3,0.8,70.67,0.11599999999999999,14.24,0.563,14.36,,2003,1,0
2374,10055,LMG03-01,621.0,76.0,24.0,2003-01-28 12:14:00,notFound,216.636,-67.387,-68.10083,-68.54017,100.0,0.7,0.77,70.54,0.113,14.08,0.49,14.19,,2003,1,0
2375,10056,LMG03-01,642.0,80.0,2.0,2003-01-29 09:41:00,200.400,199.893,39.995,-67.51106,-70.58963,-999.0,734.6,2.1,115.43,0.012,32.19,0.015,32.2,,2003,1,0
2376,10057,LMG03-01,642.0,80.0,4.0,2003-01-29 09:41:00,200.400,199.893,39.995,-67.51106,-70.58963,-999.0,494.5,2.11,108.94,0.0,32.49,0.021,32.49,,2003,1,0
2377,10058,LMG03-01,642.0,80.0,6.0,2003-01-29 09:41:00,200.400,199.893,39.995,-67.51106,-70.58963,-999.0,346.1,2.13,103.08,0.0,32.86,0.036000000000000004,32.86,,2003,1,0
2378,10059,LMG03-01,642.0,80.0,8.0,2003-01-29 09:41:00,200.400,199.893,39.995,-67.51106,-70.58963,-999.0,198.3,2.15,100.67,0.001,32.98,0.051,32.98,,2003,1,0
2379,10060,LMG03-01,642.0,80.0,10.0,2003-01-29 09:41:00,200.400,199.893,39.995,-67.51106,-70.58963,-999.0,99.2,1.93,81.17,0.157,29.91,0.057999999999999996,30.07,,2003,1,0
2380,10061,LMG03-01,642.0,80.0,12.0,2003-01-29 09:41:00,200.400,199.893,39.995,-67.51106,-70.58963,0.5,68.9,1.84,78.76,0.17,28.41,0.483,28.58,,2003,1,0
2381,10062,LMG03-01,642.0,80.0,14.0,2003-01-29 09:41:00,200.400,199.893,39.995,-67.51106,-70.58963,1.0,47.8,1.61,72.78,0.128,24.27,1.159,24.39,,2003,1,0
2382,10063,LMG03-01,642.0,80.0,16.0,2003-01-29 09:41:00,200.400,199.893,39.995,-67.51106,-70.58963,5.0,24.5,1.5,75.33,0.124,23.34,0.522,23.47,,2003,1,0
2383,10064,LMG03-01,642.0,80.0,18.0,2003-01-29 09:41:00,200.400,199.893,39.995,-67.51106,-70.58963,10.0,17.8,1.49,76.34,0.122,23.17,0.562,23.29,,2003,1,0
2384,10065,LMG03-01,642.0,80.0,20.0,2003-01-29 09:41:00,200.400,199.893,39.995,-67.51106,-70.58963,25.0,9.0,1.48,76.99,0.11900000000000001,23.17,0.565,23.29,,2003,1,0
2385,10066,LMG03-01,642.0,80.0,22.0,2003-01-29 09:41:00,200.400,199.893,39.995,-67.51106,-70.58963,50.0,4.3,1.48,76.92,0.121,23.19,0.599,23.31,,2003,1,0
2386,10067,LMG03-01,642.0,80.0,24.0,2003-01-29 09:41:00,200.400,199.893,39.995,-67.51106,-70.58963,100.0,0.8,1.49,76.95,0.11900000000000001,23.15,0.58,23.27,,2003,1,0
2387,10068,LMG03-01,652.0,81.0,2.0,2003-01-29 14:09:00,200.600,199.873,60.083,-67.37969,-70.9069,-999.0,485.6,2.11,111.79,0.01,32.44,0.073,32.45,,2003,1,0
2388,10069,LMG03-01,652.0,81.0,4.0,2003-01-29 14:09:00,200.600,199.873,60.083,-67.37969,-70.9069,-999.0,395.7,2.11,106.93,0.0,32.48,0.001,32.48,,2003,1,0
2389,10070,LMG03-01,652.0,81.0,6.0,2003-01-29 14:09:00,200.600,199.873,60.083,-67.37969,-70.9069,-999.0,297.1,2.13,104.15,0.0,32.92,0.002,32.92,,2003,1,0
2390,10071,LMG03-01,652.0,81.0,8.0,2003-01-29 14:09:00,200.600,199.873,60.083,-67.37969,-70.9069,-999.0,198.2,2.15,100.48,0.0,33.48,0.114,33.48,,2003,1,0
2391,10072,LMG03-01,652.0,81.0,10.0,2003-01-29 14:09:00,200.600,199.873,60.083,-67.37969,-70.9069,-999.0,99.2,1.92,80.33,0.085,30.13,0.0,30.22,,2003,1,0
2392,10073,LMG03-01,652.0,81.0,12.0,2003-01-29 14:09:00,200.600,199.873,60.083,-67.37969,-70.9069,0.5,75.4,1.79,75.08,0.135,27.55,0.601,27.69,,2003,1,0
2393,10074,LMG03-01,652.0,81.0,14.0,2003-01-29 14:09:00,200.600,199.873,60.083,-67.37969,-70.9069,1.0,43.2,1.55,68.9,0.115,23.33,1.406,23.45,,2003,1,0
2394,10075,LMG03-01,652.0,81.0,16.0,2003-01-29 14:09:00,200.600,199.873,60.083,-67.37969,-70.9069,5.0,32.8,1.51,67.75,0.12,22.91,1.3659999999999999,23.03,,2003,1,0
2395,10076,LMG03-01,652.0,81.0,18.0,2003-01-29 14:09:00,200.600,199.873,60.083,-67.37969,-70.9069,10.0,23.1,1.49,67.33,0.12,22.92,1.393,23.04,,2003,1,0
2396,10077,LMG03-01,652.0,81.0,20.0,2003-01-29 14:09:00,200.600,199.873,60.083,-67.37969,-70.9069,25.0,12.2,1.48,66.97,0.12,22.75,1.3419999999999999,22.87,,2003,1,0
2397,10078,LMG03-01,652.0,81.0,22.0,2003-01-29 14:09:00,200.600,199.873,60.083,-67.37969,-70.9069,50.0,5.0,1.48,66.89,0.122,22.75,1.328,22.87,,2003,1,0
2398,10079,LMG03-01,652.0,81.0,24.0,2003-01-29 14:09:00,200.600,199.873,60.083,-67.37969,-70.9069,100.0,0.6,1.48,66.59,0.122,22.83,1.348,22.95,,2003,1,0
2399,10080,LMG03-01,660.0,82.0,2.0,2003-01-29 18:33:00,200.800,199.917,80.185,-67.24772,-71.22069,-999.0,442.3,2.19,122.75,0.034,32.87,0.07,32.9,,2003,1,0
2400,10081,LMG03-01,660.0,82.0,4.0,2003-01-29 18:33:00,200.800,199.917,80.185,-67.24772,-71.22069,-999.0,297.7,2.14,103.94,0.001,32.74,0.035,32.74,,2003,1,0
2401,10082,LMG03-01,660.0,82.0,6.0,2003-01-29 18:33:00,200.800,199.917,80.185,-67.24772,-71.22069,-999.0,198.3,2.16,101.66,0.0,33.18,0.0,33.18,,2003,1,0
2402,10083,LMG03-01,660.0,82.0,8.0,2003-01-29 18:33:00,200.800,199.917,80.185,-67.24772,-71.22069,-999.0,98.7,2.06,89.89,0.013000000000000001,32.06,0.026000000000000002,32.07,,2003,1,0
2403,10084,LMG03-01,660.0,82.0,10.0,2003-01-29 18:33:00,200.800,199.917,80.185,-67.24772,-71.22069,0.5,58.3,1.82,76.05,0.151,28.68,0.311,28.83,,2003,1,0
2404,10085,LMG03-01,660.0,82.0,12.0,2003-01-29 18:33:00,200.800,199.917,80.185,-67.24772,-71.22069,1.0,50.3,1.59,67.65,0.128,24.71,1.011,24.83,,2003,1,0
2405,10086,LMG03-01,660.0,82.0,14.0,2003-01-29 18:33:00,200.800,199.917,80.185,-67.24772,-71.22069,-999.0,39.9,1.43,65.18,0.11699999999999999,22.16,1.4140000000000001,22.28,,2003,1,0
2406,10087,LMG03-01,660.0,82.0,16.0,2003-01-29 18:33:00,200.800,199.917,80.185,-67.24772,-71.22069,5.0,29.4,1.42,65.71,0.11599999999999999,21.73,1.505,21.84,,2003,1,0
2407,10088,LMG03-01,660.0,82.0,18.0,2003-01-29 18:33:00,200.800,199.917,80.185,-67.24772,-71.22069,10.0,20.4,1.4,65.82,0.11800000000000001,21.66,1.5019999999999998,21.78,,2003,1,0
2408,10089,LMG03-01,660.0,82.0,20.0,2003-01-29 18:33:00,200.800,199.917,80.185,-67.24772,-71.22069,25.0,10.9,1.39,65.65,0.11800000000000001,21.71,1.5130000000000001,21.83,,2003,1,0
2409,10090,LMG03-01,660.0,82.0,22.0,2003-01-29 18:33:00,200.800,199.917,80.185,-67.24772,-71.22069,50.0,5.3,1.39,65.38,0.12,21.65,1.5390000000000001,21.77,,2003,1,0
2410,10091,LMG03-01,660.0,82.0,24.0,2003-01-29 18:33:00,200.800,199.917,80.185,-67.24772,-71.22069,100.0,1.6,1.39,65.57,0.122,21.57,1.56,21.69,,2003,1,0
2411,10092,LMG03-01,669.0,83.0,2.0,2003-01-29 22:29:00,200.100,200.938,101.199,-67.11518000000001,-71.53105,-999.0,421.7,2.17,125.36,0.021,30.93,0.08,30.95,,2003,1,0
2412,10093,LMG03-01,669.0,83.0,4.0,2003-01-29 22:29:00,200.100,200.938,101.199,-67.11518000000001,-71.53105,-999.0,298.1,2.1,104.19,0.0,30.85,0.133,30.85,,2003,1,0
2413,10094,LMG03-01,669.0,83.0,6.0,2003-01-29 22:29:00,200.100,200.938,101.199,-67.11518000000001,-71.53105,-999.0,197.9,2.12,99.94,0.002,31.17,0.185,31.17,,2003,1,0
2414,10095,LMG03-01,669.0,83.0,8.0,2003-01-29 22:29:00,200.100,200.938,101.199,-67.11518000000001,-71.53105,-999.0,148.0,2.14,97.68,0.003,31.63,0.098,31.63,,2003,1,0
2415,10096,LMG03-01,669.0,83.0,10.0,2003-01-29 22:29:00,200.100,200.938,101.199,-67.11518000000001,-71.53105,-999.0,99.0,2.08,90.39,0.015,30.63,0.0,30.65,,2003,1,0
2416,10097,LMG03-01,669.0,83.0,12.0,2003-01-29 22:29:00,200.100,200.938,101.199,-67.11518000000001,-71.53105,0.5,57.1,1.87,76.73,0.153,27.64,0.146,27.79,,2003,1,0
2417,10098,LMG03-01,669.0,83.0,14.0,2003-01-29 22:29:00,200.100,200.938,101.199,-67.11518000000001,-71.53105,1.0,46.1,1.7,72.78,0.14400000000000002,24.78,0.965,24.93,,2003,1,0
2418,10099,LMG03-01,669.0,83.0,16.0,2003-01-29 22:29:00,200.100,200.938,101.199,-67.11518000000001,-71.53105,5.0,26.3,1.4,66.73,0.11599999999999999,19.87,1.865,19.99,,2003,1,0
2419,10100,LMG03-01,669.0,83.0,18.0,2003-01-29 22:29:00,200.100,200.938,101.199,-67.11518000000001,-71.53105,10.0,18.4,1.39,66.46,0.11800000000000001,19.83,1.8030000000000002,19.95,,2003,1,0
2420,10101,LMG03-01,669.0,83.0,20.0,2003-01-29 22:29:00,200.100,200.938,101.199,-67.11518000000001,-71.53105,25.0,9.4,1.38,66.42,0.11900000000000001,19.88,1.8030000000000002,19.99,,2003,1,0
2421,10102,LMG03-01,669.0,83.0,22.0,2003-01-29 22:29:00,200.100,200.938,101.199,-67.11518000000001,-71.53105,50.0,3.6,1.38,66.3,0.11800000000000001,19.7,1.795,19.82,,2003,1,0
2422,10103,LMG03-01,669.0,83.0,24.0,2003-01-29 22:29:00,200.100,200.938,101.199,-67.11518000000001,-71.53105,100.0,1.4,1.37,66.3,0.121,19.87,1.8359999999999999,20.0,,2003,1,0
2423,10104,LMG03-01,681.0,84.0,2.0,2003-01-30 09:07:00,200.120,199.975,120.171,-66.98207,-71.83802,-999.0,419.5,2.17,121.23,0.025,30.78,0.158,30.8,,2003,1,0
2424,10105,LMG03-01,681.0,84.0,4.0,2003-01-30 09:07:00,200.120,199.975,120.171,-66.98207,-71.83802,-999.0,298.4,2.13,103.36,0.006,30.88,0.057999999999999996,30.89,,2003,1,0
2425,10106,LMG03-01,681.0,84.0,6.0,2003-01-30 09:07:00,200.120,199.975,120.171,-66.98207,-71.83802,-999.0,200.0,2.17,99.88,0.006999999999999999,31.55,0.128,31.56,,2003,1,0
2426,10107,LMG03-01,681.0,84.0,8.0,2003-01-30 09:07:00,200.120,199.975,120.171,-66.98207,-71.83802,-999.0,148.5,2.2,96.75,0.01,31.72,0.134,31.73,,2003,1,0
2427,10108,LMG03-01,681.0,84.0,10.0,2003-01-30 09:07:00,200.120,199.975,120.171,-66.98207,-71.83802,-999.0,98.2,2.11,92.62,0.01,30.22,0.091,30.23,,2003,1,0
2428,10109,LMG03-01,681.0,84.0,12.0,2003-01-30 09:07:00,200.120,199.975,120.171,-66.98207,-71.83802,0.5,76.5,2.05,90.05,0.027000000000000003,29.51,0.10800000000000001,29.54,,2003,1,0
2429,10110,LMG03-01,681.0,84.0,14.0,2003-01-30 09:07:00,200.120,199.975,120.171,-66.98207,-71.83802,1.0,64.2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,2003,1,0
2430,10111,LMG03-01,681.0,84.0,16.0,2003-01-30 09:07:00,200.120,199.975,120.171,-66.98207,-71.83802,5.0,39.4,1.73,71.41,0.15,24.51,0.708,24.66,,2003,1,0
2431,10112,LMG03-01,681.0,84.0,18.0,2003-01-30 09:07:00,200.120,199.975,120.171,-66.98207,-71.83802,10.0,27.2,1.62,49.89,0.182,23.31,0.737,23.49,,2003,1,0
2432,10113,LMG03-01,681.0,84.0,20.0,2003-01-30 09:07:00,200.120,199.975,120.171,-66.98207,-71.83802,25.0,14.4,1.62,47.28,0.19,23.43,0.6809999999999999,23.62,,2003,1,0
2433,10114,LMG03-01,681.0,84.0,22.0,2003-01-30 09:07:00,200.120,199.975,120.171,-66.98207,-71.83802,50.0,5.1,1.61,47.34,0.191,23.5,0.6659999999999999,23.69,,2003,1,0
2434,10115,LMG03-01,681.0,84.0,24.0,2003-01-30 09:07:00,200.120,199.975,120.171,-66.98207,-71.83802,100.0,0.5,1.61,47.2,0.191,23.56,0.6779999999999999,23.75,,2003,1,0
2435,10116,LMG03-01,686.0,85.0,2.0,2003-01-30 11:12:00,200.140,200.031,140.272,-66.84841,-72.14165,-999.0,402.8,1.99,98.56,0.003,29.8,0.08800000000000001,29.81,,2003,1,0
2436,10117,LMG03-01,686.0,85.0,4.0,2003-01-30 11:12:00,200.140,200.031,140.272,-66.84841,-72.14165,-999.0,296.9,2.04,88.64,0.0,30.13,0.159,30.13,,2003,1,0
2437,10118,LMG03-01,686.0,85.0,6.0,2003-01-30 11:12:00,200.140,200.031,140.272,-66.84841,-72.14165,-999.0,247.9,2.1,88.77,0.001,30.91,0.079,30.91,,2003,1,0
2438,10119,LMG03-01,686.0,85.0,8.0,2003-01-30 11:12:00,200.140,200.031,140.272,-66.84841,-72.14165,-999.0,197.4,2.12,87.19,0.003,31.38,0.067,31.38,,2003,1,0
2439,10120,LMG03-01,686.0,85.0,10.0,2003-01-30 11:12:00,200.140,200.031,140.272,-66.84841,-72.14165,-999.0,147.7,2.08,80.59,0.003,30.81,0.145,30.81,,2003,1,0
2440,10121,LMG03-01,686.0,85.0,12.0,2003-01-30 11:12:00,200.140,200.031,140.272,-66.84841,-72.14165,0.5,101.3,1.98,73.05,0.021,29.3,0.16,29.33,,2003,1,0
2441,10122,LMG03-01,686.0,85.0,14.0,2003-01-30 11:12:00,200.140,200.031,140.272,-66.84841,-72.14165,1.0,86.9,1.94,71.25,0.069,28.63,0.121,28.7,,2003,1,0
2442,10123,LMG03-01,686.0,85.0,16.0,2003-01-30 11:12:00,200.140,200.031,140.272,-66.84841,-72.14165,5.0,53.5,1.83,65.62,0.094,26.74,0.46,26.83,,2003,1,0
2443,10124,LMG03-01,686.0,85.0,18.0,2003-01-30 11:12:00,200.140,200.031,140.272,-66.84841,-72.14165,10.0,39.6,1.73,56.36,0.1,25.48,0.627,25.58,,2003,1,0
2444,10125,LMG03-01,686.0,85.0,20.0,2003-01-30 11:12:00,200.140,200.031,140.272,-66.84841,-72.14165,25.0,20.1,1.6,46.21,0.188,23.92,0.6659999999999999,24.11,,2003,1,0
2445,10126,LMG03-01,686.0,85.0,22.0,2003-01-30 11:12:00,200.140,200.031,140.272,-66.84841,-72.14165,50.0,7.4,1.6,46.01,0.19,23.93,0.7759999999999999,24.12,,2003,1,0
2446,10127,LMG03-01,686.0,85.0,24.0,2003-01-30 11:12:00,200.140,200.031,140.272,-66.84841,-72.14165,100.0,1.5,1.59,46.04,0.19,23.94,0.675,24.13,,2003,1,0
2447,10128,LMG03-01,696.0,87.0,2.0,2003-01-30 15:52:00,200.160,200.746,160.107,-66.7142,-72.44197,-999.0,3236.3,2.04,137.41,0.005,30.34,0.11,30.34,,2003,1,0
2448,10129,LMG03-01,696.0,87.0,4.0,2003-01-30 15:52:00,200.160,200.746,160.107,-66.7142,-72.44197,-999.0,1970.2,2.04,126.18,0.0,30.04,0.23399999999999999,30.04,,2003,1,0
2449,10130,LMG03-01,696.0,87.0,6.0,2003-01-30 15:52:00,200.160,200.746,160.107,-66.7142,-72.44197,-999.0,987.7,1.99,105.74,0.001,29.51,0.156,29.51,,2003,1,0
2450,10131,LMG03-01,696.0,87.0,8.0,2003-01-30 15:52:00,200.160,200.746,160.107,-66.7142,-72.44197,-999.0,740.8,2.07,101.71,0.002,30.3,0.057,30.3,,2003,1,0
2451,10132,LMG03-01,696.0,87.0,10.0,2003-01-30 15:52:00,200.160,200.746,160.107,-66.7142,-72.44197,-999.0,493.4,2.12,97.57,0.002,31.05,0.228,31.06,,2003,1,0
2452,10133,LMG03-01,696.0,87.0,12.0,2003-01-30 15:52:00,200.160,200.746,160.107,-66.7142,-72.44197,-999.0,198.0,2.02,69.48,0.017,30.05,0.049,30.06,,2003,1,0
2453,10134,LMG03-01,696.0,87.0,14.0,2003-01-30 15:52:00,200.160,200.746,160.107,-66.7142,-72.44197,0.5,104.6,1.89,61.03,0.13,27.64,0.253,27.77,,2003,1,0
2454,10135,LMG03-01,696.0,87.0,16.0,2003-01-30 15:52:00,200.160,200.746,160.107,-66.7142,-72.44197,5.0,63.1,1.73,50.86,0.113,25.77,0.5870000000000001,25.88,,2003,1,0
2455,10136,LMG03-01,696.0,87.0,18.0,2003-01-30 15:52:00,200.160,200.746,160.107,-66.7142,-72.44197,10.0,49.7,1.65,44.33,0.128,24.57,0.519,24.7,,2003,1,0
2456,10137,LMG03-01,696.0,87.0,20.0,2003-01-30 15:52:00,200.160,200.746,160.107,-66.7142,-72.44197,25.0,22.4,1.55,30.46,0.255,23.16,0.833,23.42,,2003,1,0
2457,10138,LMG03-01,696.0,87.0,22.0,2003-01-30 15:52:00,200.160,200.746,160.107,-66.7142,-72.44197,50.0,8.1,1.55,30.52,0.263,23.08,0.6629999999999999,23.34,,2003,1,0
2458,10139,LMG03-01,696.0,87.0,24.0,2003-01-30 15:52:00,200.160,200.746,160.107,-66.7142,-72.44197,100.0,1.6,1.55,30.5,0.264,23.05,0.7040000000000001,23.32,,2003,1,0
2459,10140,LMG03-01,707.0,89.0,2.0,2003-01-30 22:38:00,200.180,200.010,179.777,-66.57947,-72.73904,-999.0,3483.6,2.06,139.48,0.003,30.8,0.069,30.8,,2003,1,0
2460,10141,LMG03-01,707.0,89.0,4.0,2003-01-30 22:38:00,200.180,200.010,179.777,-66.57947,-72.73904,-999.0,1971.1,2.02,115.16,0.001,30.17,0.040999999999999995,30.17,,2003,1,0
2461,10142,LMG03-01,707.0,89.0,6.0,2003-01-30 22:38:00,200.180,200.010,179.777,-66.57947,-72.73904,-999.0,986.4,1.99,91.82,0.0,29.53,0.17800000000000002,29.53,,2003,1,0
2462,10143,LMG03-01,707.0,89.0,8.0,2003-01-30 22:38:00,200.180,200.010,179.777,-66.57947,-72.73904,-999.0,492.2,2.08,79.7,0.0,30.93,0.094,30.93,,2003,1,0
